,Date,Store_ID,Product_ID,Stock_On_Hand
34755,2018-10-19,44,1,-44.11270497102946
34756,2018-10-19,44,2,4.0
34757,2018-10-19,44,3,-117.70890448501817
34758,2018-10-19,44,4,0.0
34759,2018-10-19,44,5,14.0
34760,2018-10-19,44,6,-47.502899223630806
34761,2018-10-19,44,7,-44.281742356248444
34762,2018-10-19,44,8,29.03486676044752
34763,2018-10-19,44,9,0.0
34764,2018-10-19,44,10,-14.511865353734795
34765,2018-10-19,44,11,-6.426756888127146
34766,2018-10-19,44,12,0.0
34767,2018-10-19,44,13,0.0
34768,2018-10-19,44,14,2.6082603748135753
34769,2018-10-19,44,15,-10.639132083954754
34770,2018-10-19,44,16,3.0
34771,2018-10-19,44,17,-34.11270497102946
34772,2018-10-19,44,18,81.31380084402761
34773,2018-10-19,44,19,0.0
34774,2018-10-19,44,20,0.0
34775,2018-10-19,44,21,0.0
34776,2018-10-19,44,22,0.0
34777,2018-10-19,44,23,0.0
34778,2018-10-19,44,24,6.0
34779,2018-10-19,44,25,-34.54634612694449
34780,2018-10-19,44,26,0.0
34781,2018-10-19,44,27,24.0
34782,2018-10-19,44,28,0.0
34783,2018-10-19,44,29,0.0
34784,2018-10-19,44,30,26.0
34785,2018-10-19,44,31,-33.350227478519955
34786,2018-10-19,44,32,29.0
34787,2018-10-19,44,33,-4.284504592084764
34788,2018-10-19,44,34,22.0
34789,2018-10-19,44,35,0.0
34790,2018-10-19,45,1,26.0
34791,2018-10-19,45,2,17.429565282204962
34792,2018-10-19,45,3,32.46043502005652
34793,2018-10-19,45,4,0.0
34794,2018-10-19,45,5,0.0
34795,2018-10-19,45,6,-46.292559964343944
34796,2018-10-19,45,7,15.0
34797,2018-10-19,45,8,8.0
34798,2018-10-19,45,9,-130.29733491311546
34799,2018-10-19,45,10,42.0
34800,2018-10-19,45,11,-8.82232114987616
34801,2018-10-19,45,12,8.0
34802,2018-10-19,45,13,15.0
34803,2018-10-19,45,14,18.0
34804,2018-10-19,45,15,19.0
34805,2018-10-19,45,16,0.0
34806,2018-10-19,45,17,-9.573139991085986
34807,2018-10-19,45,18,0.49905237003101344
34808,2018-10-19,45,19,75.0
34809,2018-10-19,45,20,0.0
34810,2018-10-19,45,21,0.42686000891401166
34811,2018-10-19,45,22,0.0
34812,2018-10-19,45,23,16.0
34813,2018-10-19,45,24,-40.75998958631262
34814,2018-10-19,45,25,-10.504738149844929
34815,2018-10-19,45,26,14.0
34816,2018-10-19,45,27,14.0
34817,2018-10-19,45,28,-10.179854993314487
34818,2018-10-19,45,29,-9.500947629968985
34819,2018-10-19,45,30,36.0
34820,2018-10-19,45,31,6.0
34821,2018-10-19,45,32,6.0
34822,2018-10-19,45,33,7.0
34823,2018-10-19,45,34,3.0
34824,2018-10-19,45,35,0.0
34825,2018-10-19,46,1,1.2515207051039619
34826,2018-10-19,46,2,-32.24959076891492
34827,2018-10-19,46,3,-80.35990099098821
34828,2018-10-19,46,4,0.0
34829,2018-10-19,46,5,0.0
34830,2018-10-19,46,6,45.96912829085883
34831,2018-10-19,46,7,11.034866760447514
34832,2018-10-19,46,8,68.1443471664181
34833,2018-10-19,46,9,22.0
34834,2018-10-19,46,10,26.43652225763963
34835,2018-10-19,46,11,12.0
34836,2018-10-19,46,12,13.0
34837,2018-10-19,46,13,6.0
34838,2018-10-19,46,14,13.139467041790054
34839,2018-10-19,46,15,6.0
34840,2018-10-19,46,16,0.0
34841,2018-10-19,46,17,40.0
34842,2018-10-19,46,18,21.0
34843,2018-10-19,46,19,26.354421881722168
34844,2018-10-19,46,20,0.0
34845,2018-10-19,46,21,2.0
34846,2018-10-19,46,22,0.0
34847,2018-10-19,46,23,3.5034784877173424
34848,2018-10-19,46,24,10.0
34849,2018-10-19,46,25,-15.172430108617043
34850,2018-10-19,46,26,14.0
34851,2018-10-19,46,27,-27.91912981905292
34852,2018-10-19,46,28,-148.30453990194582
34853,2018-10-19,46,29,3.0
34854,2018-10-19,46,30,1.5011697731568936
34855,2018-10-19,46,31,-7.35970998662898
34856,2018-10-19,46,32,8.0
34857,2018-10-19,46,33,11.0
34858,2018-10-19,46,34,24.0
34859,2018-10-19,46,35,0.0
34860,2018-10-19,47,1,11.0
34861,2018-10-19,47,2,-43.50105317488089
34862,2018-10-19,47,3,-18.04957500408924
34863,2018-10-19,47,4,0.0
34864,2018-10-19,47,5,0.0
34865,2018-10-19,47,6,11.0
34866,2018-10-19,47,7,-23.852173588975223
34867,2018-10-19,47,8,70.0
34868,2018-10-19,47,9,6.0
34869,2018-10-19,47,10,4.139467041790057
34870,2018-10-19,47,11,10.0
34871,2018-10-19,47,12,5.0
34872,2018-10-19,47,13,-4.825666197762425
34873,2018-10-19,47,14,11.0
34874,2018-10-19,47,15,-22.0669562300777
34875,2018-10-19,47,16,0.0
34876,2018-10-19,47,17,8.0
34877,2018-10-19,47,18,12.0
34878,2018-10-19,47,19,-60.342204367600644
34879,2018-10-19,47,20,0.0
34880,2018-10-19,47,21,25.0
34881,2018-10-19,47,22,0.0
34882,2018-10-19,47,23,29.0
34883,2018-10-19,47,24,24.0
34884,2018-10-19,47,25,-139.33815946031217
34885,2018-10-19,47,26,23.0
34886,2018-10-19,47,27,36.0
34887,2018-10-19,47,28,-0.3917396251864261
34888,2018-10-19,47,29,10.0
34889,2018-10-19,47,30,36.0
34890,2018-10-19,47,31,-74.89829315076324
34891,2018-10-19,47,32,6.0
34892,2018-10-19,47,33,13.0
34893,2018-10-19,47,34,-18.823623195024457
34894,2018-10-19,47,35,0.0
34895,2018-10-19,48,1,3.0
34896,2018-10-19,48,2,18.608260374813575
34897,2018-10-19,48,3,-19.292559964343944
34898,2018-10-19,48,4,15.0
34899,2018-10-19,48,5,9.0
34900,2018-10-19,48,6,-29.893950761780722
34901,2018-10-19,48,7,9.998736493374686
34902,2018-10-19,48,8,44.429716363618574
34903,2018-10-19,48,9,13.0
34904,2018-10-19,48,10,52.0
34905,2018-10-19,48,11,6.0
34906,2018-10-19,48,12,1.0
34907,2018-10-19,48,13,56.0
34908,2018-10-19,48,14,11.0
34909,2018-10-19,48,15,-60.0044222731886
34910,2018-10-19,48,16,-4.000631753312657
34911,2018-10-19,48,17,9.0
34912,2018-10-19,48,18,3.2134300044570048
34913,2018-10-19,48,19,59.0
34914,2018-10-19,48,20,10.0
34915,2018-10-19,48,21,8.0
34916,2018-10-19,48,22,2.0
34917,2018-10-19,48,23,-15.966424988857483
34918,2018-10-19,48,24,31.751286750472584
34919,2018-10-19,48,25,-22.381309460259743
34920,2018-10-19,48,26,2.0
34921,2018-10-19,48,27,8.75128675047258
34922,2018-10-19,48,28,-281.7738311560488
34923,2018-10-19,48,29,20.0
34924,2018-10-19,48,30,49.0
34925,2018-10-19,48,31,-2.6164656350773265
34926,2018-10-19,48,32,7.0
34927,2018-10-19,48,33,-27.755932676867396
34928,2018-10-19,48,34,39.0
34929,2018-10-19,48,35,-73.5053699031576
34930,2018-10-19,49,1,30.0
34931,2018-10-19,49,2,-389.5480858180934
34932,2018-10-19,49,3,-155.97810104395052
34933,2018-10-19,49,4,19.0
34934,2018-10-19,49,5,13.0
34935,2018-10-19,49,6,-8.823794560711395
34936,2018-10-19,49,7,24.0
34937,2018-10-19,49,8,77.0
34938,2018-10-19,49,9,25.0
34939,2018-10-19,49,10,-4.647227612140953
34940,2018-10-19,49,11,18.0
34941,2018-10-19,49,12,14.0
34942,2018-10-19,49,13,18.0
34943,2018-10-19,49,14,17.50347848771734
34944,2018-10-19,49,15,-111.90667649127685
34945,2018-10-19,49,16,1.0
34946,2018-10-19,49,17,-14.752994984400473
34947,2018-10-19,49,18,36.0
34948,2018-10-19,49,19,-14.125316585229097
34949,2018-10-19,49,20,8.500701863894133
34950,2018-10-19,49,21,37.0
34951,2018-10-19,49,22,8.0
34952,2018-10-19,49,23,18.0
34953,2018-10-19,49,24,-13.002527013250626
34954,2018-10-19,49,25,-63.964673859831244
34955,2018-10-19,49,26,19.0
34956,2018-10-19,49,27,32.0
34957,2018-10-19,49,28,10.0
34958,2018-10-19,49,29,12.0
34959,2018-10-19,49,30,-26.36034173994163
34960,2018-10-19,49,31,36.360867916045244
34961,2018-10-19,49,32,11.0
34962,2018-10-19,49,33,15.0
34963,2018-10-19,49,34,2.0
34964,2018-10-19,49,35,19.0
34965,2018-10-19,50,1,18.0
34966,2018-10-19,50,2,-6.511865353734792
34967,2018-10-19,50,3,22.0
34968,2018-10-19,50,4,16.0
34969,2018-10-19,50,5,3.0
34970,2018-10-19,50,6,-3.5395649799434663
34971,2018-10-19,50,7,13.0
34972,2018-10-19,50,8,51.0
34973,2018-10-19,50,9,-52.47699859328726
34974,2018-10-19,50,10,34.0
34975,2018-10-19,50,11,20.0
34976,2018-10-19,50,12,-11.711305667163803
34977,2018-10-19,50,13,15.0
34978,2018-10-19,50,14,32.0
34979,2018-10-19,50,15,16.0
34980,2018-10-19,50,16,5.0
34981,2018-10-19,50,17,-57.442131832839756
34982,2018-10-19,50,18,0.10072503342754802
34983,2018-10-19,50,19,-4.896284791979159
34984,2018-10-19,50,20,17.0
34985,2018-10-19,50,21,36.0
34986,2018-10-19,50,22,-1.9278264167909505
34987,2018-10-19,50,23,23.0
34988,2018-10-19,50,24,-21.721065916419878
34989,2018-10-19,50,25,34.0
34990,2018-10-19,50,26,9.0
34991,2018-10-19,50,27,-22.395217813525377
34992,2018-10-19,50,28,0.0
34993,2018-10-19,50,29,15.0
34994,2018-10-19,50,30,4.0
34995,2018-10-19,50,31,18.0
34996,2018-10-19,50,32,9.0
34997,2018-10-19,50,33,1.0
34998,2018-10-19,50,34,17.0
34999,2018-10-19,50,35,8.0
35000,2018-10-20,1,1,-11.244434528888455
35001,2018-10-20,1,2,-53.20578298324378
35002,2018-10-20,1,3,-56.82648054664617
35003,2018-10-20,1,4,6.0
35004,2018-10-20,1,5,-42.182172456139526
35005,2018-10-20,1,6,77.42848117809817
35006,2018-10-20,1,7,2.642721767147287
35007,2018-10-20,1,8,17.030511504053603
35008,2018-10-20,1,9,-160.56731805522585
35009,2018-10-20,1,10,-27.565735651833155
35010,2018-10-20,1,11,19.0
35011,2018-10-20,1,12,-16.003570602013554
35012,2018-10-20,1,13,-33.9694884959464
35013,2018-10-20,1,14,3.0
35014,2018-10-20,1,15,2.0
35015,2018-10-20,1,16,8.0
35016,2018-10-20,1,17,-57.27758185727166
35017,2018-10-20,1,18,11.0
35018,2018-10-20,1,19,-9.250258015037161
35019,2018-10-20,1,20,11.0
35020,2018-10-20,1,21,-66.75993258317042
35021,2018-10-20,1,22,2.0
35022,2018-10-20,1,23,-34.99476190954207
35023,2018-10-20,1,24,-95.7070130783758
35024,2018-10-20,1,25,-4.5258611214357956
35025,2018-10-20,1,26,13.0
35026,2018-10-20,1,27,33.0
35027,2018-10-20,1,28,-114.6371669128663
35028,2018-10-20,1,29,4.0
35029,2018-10-20,1,30,44.0
35030,2018-10-20,1,31,-24.49541667084932
35031,2018-10-20,1,32,4.0
35032,2018-10-20,1,33,2.0
35033,2018-10-20,1,34,-42.743779767581216
35034,2018-10-20,1,35,12.0
35035,2018-10-20,2,1,-92.32754382286723
35036,2018-10-20,2,2,-65.0437549482808
35037,2018-10-20,2,3,-71.85188754099234
35038,2018-10-20,2,4,0.0
35039,2018-10-20,2,5,0.0
35040,2018-10-20,2,6,6.0
35041,2018-10-20,2,7,14.0
35042,2018-10-20,2,8,60.25229166457533
35043,2018-10-20,2,9,-39.8170030968119
35044,2018-10-20,2,10,10.0
35045,2018-10-20,2,11,-8.3580888174448
35046,2018-10-20,2,12,2.0
35047,2018-10-20,2,13,-44.508926505033884
35048,2018-10-20,2,14,-17.00714120402711
35049,2018-10-20,2,15,20.0
35050,2018-10-20,2,16,0.0
35051,2018-10-20,2,17,-54.51249710704745
35052,2018-10-20,2,18,38.0
35053,2018-10-20,2,19,-12.540155632917438
35054,2018-10-20,2,20,0.0
35055,2018-10-20,2,21,20.0
35056,2018-10-20,2,22,0.0
35057,2018-10-20,2,23,8.0
35058,2018-10-20,2,24,39.0
35059,2018-10-20,2,25,-125.87962585715927
35060,2018-10-20,2,26,12.0
35061,2018-10-20,2,27,13.283822365110392
35062,2018-10-20,2,28,2.0
35063,2018-10-20,2,29,5.0
35064,2018-10-20,2,30,50.0
35065,2018-10-20,2,31,18.0
35066,2018-10-20,2,32,10.0
35067,2018-10-20,2,33,11.0
35068,2018-10-20,2,34,18.0
35069,2018-10-20,2,35,0.0
35070,2018-10-20,3,1,-7.746398812810175
35071,2018-10-20,3,2,-89.03617475092828
35072,2018-10-20,3,3,-44.56060545509324
35073,2018-10-20,3,4,0.0
35074,2018-10-20,3,5,0.0
35075,2018-10-20,3,6,10.78512765763824
35076,2018-10-20,3,7,-12.247053574117418
35077,2018-10-20,3,8,24.210669987035537
35078,2018-10-20,3,9,-34.13849652720314
35079,2018-10-20,3,10,54.0
35080,2018-10-20,3,11,13.0
35081,2018-10-20,3,12,4.0
35082,2018-10-20,3,13,3.8209555912775977
35083,2018-10-20,3,14,4.0
35084,2018-10-20,3,15,-85.70344247636221
35085,2018-10-20,3,16,0.0
35086,2018-10-20,3,17,1.0
35087,2018-10-20,3,18,52.0
35088,2018-10-20,3,19,-7.494107148234833
35089,2018-10-20,3,20,0.0
35090,2018-10-20,3,21,-14.854883849242132
35091,2018-10-20,3,22,0.0
35092,2018-10-20,3,23,13.0
35093,2018-10-20,3,24,-9.996837388938983
35094,2018-10-20,3,25,44.0
35095,2018-10-20,3,26,13.0
35096,2018-10-20,3,27,23.0
35097,2018-10-20,3,28,10.0
35098,2018-10-20,3,29,-33.4323552697792
35099,2018-10-20,3,30,-2.9694884959463965
35100,2018-10-20,3,31,-6.066802635629121
35101,2018-10-20,3,32,4.0
35102,2018-10-20,3,33,4.0
35103,2018-10-20,3,34,7.0
35104,2018-10-20,3,35,0.0
35105,2018-10-20,4,1,-31.4323552697792
35106,2018-10-20,4,2,13.393072699094361
35107,2018-10-20,4,3,-161.161776348896
35108,2018-10-20,4,4,2.0
35109,2018-10-20,4,5,14.0
35110,2018-10-20,4,6,4.719255531667315
35111,2018-10-20,4,7,-52.39210178969264
35112,2018-10-20,4,8,-59.95928303893341
35113,2018-10-20,4,9,-87.59159666739717
35114,2018-10-20,4,10,-23.716471855591692
35115,2018-10-20,4,11,3.0
35116,2018-10-20,4,12,7.0
35117,2018-10-20,4,13,4.0
35118,2018-10-20,4,14,4.0
35119,2018-10-20,4,15,1.3217878318239253
35120,2018-10-20,4,16,8.0
35121,2018-10-20,4,17,-24.352105362939575
35122,2018-10-20,4,18,-18.319775973609932
35123,2018-10-20,4,19,-105.60013427341151
35124,2018-10-20,4,20,13.0
35125,2018-10-20,4,21,24.0
35126,2018-10-20,4,22,5.0
35127,2018-10-20,4,23,26.0
35128,2018-10-20,4,24,-116.73381777073483
35129,2018-10-20,4,25,-20.007141204027107
35130,2018-10-20,4,26,10.0
35131,2018-10-20,4,27,10.215964879020145
35132,2018-10-20,4,28,-87.58235265001395
35133,2018-10-20,4,29,20.0
35134,2018-10-20,4,30,-6.284247876849317
35135,2018-10-20,4,31,-3.0071412040271173
35136,2018-10-20,4,32,6.0
35137,2018-10-20,4,33,2.0
35138,2018-10-20,4,34,-74.99051216681694
35139,2018-10-20,4,35,4.0
35140,2018-10-20,5,1,8.0
35141,2018-10-20,5,2,14.0
35142,2018-10-20,5,3,-230.1861320593942
35143,2018-10-20,5,4,0.0
35144,2018-10-20,5,5,0.0
35145,2018-10-20,5,6,12.0
35146,2018-10-20,5,7,30.0
35147,2018-10-20,5,8,27.0
35148,2018-10-20,5,9,31.0
35149,2018-10-20,5,10,39.0
35150,2018-10-20,5,11,-38.064152190912736
35151,2018-10-20,5,12,-118.01767402715282
35152,2018-10-20,5,13,17.0
35153,2018-10-20,5,14,14.0
35154,2018-10-20,5,15,0.0
35155,2018-10-20,5,16,0.0
35156,2018-10-20,5,17,-31.06415219091273
35157,2018-10-20,5,18,9.0
35158,2018-10-20,5,19,11.713924712392771
35159,2018-10-20,5,20,0.0
35160,2018-10-20,5,21,-211.52402489499318
35161,2018-10-20,5,22,0.0
35162,2018-10-20,5,23,11.0
35163,2018-10-20,5,24,60.0
35164,2018-10-20,5,25,-40.70686117059556
35165,2018-10-20,5,26,4.0
35166,2018-10-20,5,27,45.0
35167,2018-10-20,5,28,-34.07295692971992
35168,2018-10-20,5,29,-15.754463252516944
35169,2018-10-20,5,30,39.0
35170,2018-10-20,5,31,15.643575663647848
35171,2018-10-20,5,32,10.0
35172,2018-10-20,5,33,17.0
35173,2018-10-20,5,34,10.0
35174,2018-10-20,5,35,0.0
35175,2018-10-20,6,1,-14.640058534966434
35176,2018-10-20,6,2,47.0
35177,2018-10-20,6,3,-5.074266452334401
35178,2018-10-20,6,4,14.0
35179,2018-10-20,6,5,8.0
35180,2018-10-20,6,6,2.7542559484970637
35181,2018-10-20,6,7,18.0
35182,2018-10-20,6,8,50.0
35183,2018-10-20,6,9,-58.384534980138774
35184,2018-10-20,6,10,52.0
35185,2018-10-20,6,11,20.0
35186,2018-10-20,6,12,2.0
35187,2018-10-20,6,13,-15.56807024195972
35188,2018-10-20,6,14,11.0
35189,2018-10-20,6,15,11.0
35190,2018-10-20,6,16,10.0
35191,2018-10-20,6,17,22.0
35192,2018-10-20,6,18,11.0
35193,2018-10-20,6,19,11.570892055565114
35194,2018-10-20,6,20,9.0
35195,2018-10-20,6,21,-22.50662172211361
35196,2018-10-20,6,22,5.0
35197,2018-10-20,6,23,15.0
35198,2018-10-20,6,24,-125.54456193567776
35199,2018-10-20,6,25,28.74375144647627
35200,2018-10-20,6,26,7.0
35201,2018-10-20,6,27,37.0
35202,2018-10-20,6,28,2.0
35203,2018-10-20,6,29,10.0
35204,2018-10-20,6,30,24.256220232418805
35205,2018-10-20,6,31,17.0
35206,2018-10-20,6,32,7.0
35207,2018-10-20,6,33,7.0
35208,2018-10-20,6,34,8.0
35209,2018-10-20,6,35,3.0
35210,2018-10-20,7,1,-0.9294288080671816
35211,2018-10-20,7,2,-67.99051216681693
35212,2018-10-20,7,3,-242.65739612741743
35213,2018-10-20,7,4,17.0
35214,2018-10-20,7,5,19.0
35215,2018-10-20,7,6,-117.08599745485657
35216,2018-10-20,7,7,-128.37784794843347
35217,2018-10-20,7,8,-16.509559414580533
35218,2018-10-20,7,9,-82.18365591123512
35219,2018-10-20,7,10,36.0
35220,2018-10-20,7,11,-35.75803385453049
35221,2018-10-20,7,12,38.0
35222,2018-10-20,7,13,20.0
35223,2018-10-20,7,14,-44.508926505033884
35224,2018-10-20,7,15,-87.31598983026853
35225,2018-10-20,7,16,6.0
35226,2018-10-20,7,17,4.0
35227,2018-10-20,7,18,-2.1011232209787165
35228,2018-10-20,7,19,-126.97882528575713
35229,2018-10-20,7,20,7.0
35230,2018-10-20,7,21,49.0
35231,2018-10-20,7,22,-49.010711806040675
35232,2018-10-20,7,23,9.0
35233,2018-10-20,7,24,25.0
35234,2018-10-20,7,25,-305.1670440831001
35235,2018-10-20,7,26,16.0
35236,2018-10-20,7,27,48.0
35237,2018-10-20,7,28,0.0
35238,2018-10-20,7,29,8.0
35239,2018-10-20,7,30,27.0
35240,2018-10-20,7,31,15.0
35241,2018-10-20,7,32,3.0
35242,2018-10-20,7,33,18.0
35243,2018-10-20,7,34,-27.245744051502932
35244,2018-10-20,7,35,2.7473220484898375
35245,2018-10-20,8,1,10.0
35246,2018-10-20,8,2,11.0
35247,2018-10-20,8,3,-38.84818731189258
35248,2018-10-20,8,4,18.0
35249,2018-10-20,8,5,10.0
35250,2018-10-20,8,6,4.928165301441864
35251,2018-10-20,8,7,-71.05631608881875
35252,2018-10-20,8,8,13.494644096979673
35253,2018-10-20,8,9,-240.55746010308405
35254,2018-10-20,8,10,54.0
35255,2018-10-20,8,11,8.0
35256,2018-10-20,8,12,4.0
35257,2018-10-20,8,13,-39.280744468332685
35258,2018-10-20,8,14,-43.349442130758725
35259,2018-10-20,8,15,-17.891450575143356
35260,2018-10-20,8,16,8.0
35261,2018-10-20,8,17,-34.92670327451558
35262,2018-10-20,8,18,18.0
35263,2018-10-20,8,19,-41.918866082284815
35264,2018-10-20,8,20,5.0
35265,2018-10-20,8,21,-117.4123818832056
35266,2018-10-20,8,22,13.0
35267,2018-10-20,8,23,8.0
35268,2018-10-20,8,24,7.0
35269,2018-10-20,8,25,71.0
35270,2018-10-20,8,26,20.0
35271,2018-10-20,8,27,47.0
35272,2018-10-20,8,28,20.0
35273,2018-10-20,8,29,3.0
35274,2018-10-20,8,30,-8.285622936813127
35275,2018-10-20,8,31,27.0
35276,2018-10-20,8,32,7.0
35277,2018-10-20,8,33,17.0
35278,2018-10-20,8,34,18.0
35279,2018-10-20,8,35,8.0
35280,2018-10-20,9,1,-60.14537029360779
35281,2018-10-20,9,2,-49.723642115585946
35282,2018-10-20,9,3,-159.15472149330446
35283,2018-10-20,9,4,6.0
35284,2018-10-20,9,5,-30.4323552697792
35285,2018-10-20,9,6,17.388600321498394
35286,2018-10-20,9,7,22.0
35287,2018-10-20,9,8,-28.01071180604067
35288,2018-10-20,9,9,-24.959283038933414
35289,2018-10-20,9,10,-7.1283043818254574
35290,2018-10-20,9,11,1.0
35291,2018-10-20,9,12,6.0
35292,2018-10-20,9,13,19.0
35293,2018-10-20,9,14,11.0
35294,2018-10-20,9,15,-36.11531208738322
35295,2018-10-20,9,16,5.0
35296,2018-10-20,9,17,8.0
35297,2018-10-20,9,18,-158.2669886806693
35298,2018-10-20,9,19,-68.1758086993338
35299,2018-10-20,9,20,4.0
35300,2018-10-20,9,21,-4.999005597152513
35301,2018-10-20,9,22,9.0
35302,2018-10-20,9,23,31.0
35303,2018-10-20,9,24,-101.01324344422721
35304,2018-10-20,9,25,-46.78392367993565
35305,2018-10-20,9,26,21.0
35306,2018-10-20,9,27,29.0
35307,2018-10-20,9,28,9.0
35308,2018-10-20,9,29,8.0
35309,2018-10-20,9,30,-13.139950689311892
35310,2018-10-20,9,31,6.0
35311,2018-10-20,9,32,3.0
35312,2018-10-20,9,33,9.0
35313,2018-10-20,9,34,-87.33471851741834
35314,2018-10-20,9,35,4.0
35315,2018-10-20,10,1,-3.6433535204599443
35316,2018-10-20,10,2,-3.8952220436120033
35317,2018-10-20,10,3,-43.50662172211361
35318,2018-10-20,10,4,17.0
35319,2018-10-20,10,5,4.0
35320,2018-10-20,10,6,24.0
35321,2018-10-20,10,7,13.0
35322,2018-10-20,10,8,-8.868921443399588
35323,2018-10-20,10,9,10.0
35324,2018-10-20,10,10,57.0
35325,2018-10-20,10,11,9.0
35326,2018-10-20,10,12,15.0
35327,2018-10-20,10,13,17.0
35328,2018-10-20,10,14,4.0
35329,2018-10-20,10,15,13.0
35330,2018-10-20,10,16,1.0
35331,2018-10-20,10,17,3.0
35332,2018-10-20,10,18,17.0
35333,2018-10-20,10,19,47.570887068589144
35334,2018-10-20,10,20,4.0
35335,2018-10-20,10,21,-130.46679538791824
35336,2018-10-20,10,22,13.0
35337,2018-10-20,10,23,9.0
35338,2018-10-20,10,24,20.0
35339,2018-10-20,10,25,68.0
35340,2018-10-20,10,26,9.0
35341,2018-10-20,10,27,24.0
35342,2018-10-20,10,28,19.0
35343,2018-10-20,10,29,12.0
35344,2018-10-20,10,30,42.0
35345,2018-10-20,10,31,7.0
35346,2018-10-20,10,32,13.0
35347,2018-10-20,10,33,12.0
35348,2018-10-20,10,34,16.0
35349,2018-10-20,10,35,2.0
35350,2018-10-20,11,1,19.0
35351,2018-10-20,11,2,-6.996837388938982
35352,2018-10-20,11,3,-43.75379572448179
35353,2018-10-20,11,4,0.0
35354,2018-10-20,11,5,0.0
35355,2018-10-20,11,6,23.001309522614477
35356,2018-10-20,11,7,15.429023230151582
35357,2018-10-20,11,8,52.751636903268114
35358,2018-10-20,11,9,-7.247053574117418
35359,2018-10-20,11,10,17.0
35360,2018-10-20,11,11,-20.2533108610568
35361,2018-10-20,11,12,17.0
35362,2018-10-20,11,13,-36.00714120402711
35363,2018-10-20,11,14,18.0
35364,2018-10-20,11,15,7.0
35365,2018-10-20,11,16,0.0
35366,2018-10-20,11,17,-10.356424336352148
35367,2018-10-20,11,18,-6.494107148234833
35368,2018-10-20,11,19,40.2505029645535
35369,2018-10-20,11,20,0.0
35370,2018-10-20,11,21,-110.76644087765088
35371,2018-10-20,11,22,0.0
35372,2018-10-20,11,23,10.714860530918285
35373,2018-10-20,11,24,39.0
35374,2018-10-20,11,25,-29.935501622198977
35375,2018-10-20,11,26,1.0013095226144808
35376,2018-10-20,11,27,28.0
35377,2018-10-20,11,28,11.0
35378,2018-10-20,11,29,-25.245744051502932
35379,2018-10-20,11,30,-4.283907079393706
35380,2018-10-20,11,31,20.0
35381,2018-10-20,11,32,4.0
35382,2018-10-20,11,33,6.0
35383,2018-10-20,11,34,9.0
35384,2018-10-20,11,35,0.0
35385,2018-10-20,12,1,-142.74166942336203
35386,2018-10-20,12,2,-8.961562937235946
35387,2018-10-20,12,3,-14.53342793098967
35388,2018-10-20,12,4,8.0
35389,2018-10-20,12,5,17.0
35390,2018-10-20,12,6,21.42848117809819
35391,2018-10-20,12,7,-5.892066769987363
35392,2018-10-20,12,8,-2.257514372616995
35393,2018-10-20,12,9,14.0
35394,2018-10-20,12,10,17.0
35395,2018-10-20,12,11,8.0
35396,2018-10-20,12,12,10.0
35397,2018-10-20,12,13,-2.9973809547710344
35398,2018-10-20,12,14,13.0
35399,2018-10-20,12,15,-27.00714120402711
35400,2018-10-20,12,16,14.0
35401,2018-10-20,12,17,-11.892066769987363
35402,2018-10-20,12,18,-65.25023296427909
35403,2018-10-20,12,19,31.104777956388
35404,2018-10-20,12,20,15.0
35405,2018-10-20,12,21,15.0
35406,2018-10-20,12,22,4.0
35407,2018-10-20,12,23,15.0
35408,2018-10-20,12,24,-1.1361404839194396
35409,2018-10-20,12,25,23.0
35410,2018-10-20,12,26,20.0
35411,2018-10-20,12,27,36.0
35412,2018-10-20,12,28,10.0
35413,2018-10-20,12,29,19.0
35414,2018-10-20,12,30,45.0
35415,2018-10-20,12,31,-85.30766535852517
35416,2018-10-20,12,32,9.0
35417,2018-10-20,12,33,5.0
35418,2018-10-20,12,34,-15.996837388938982
35419,2018-10-20,12,35,9.0
35420,2018-10-20,13,1,-81.93743035384092
35421,2018-10-20,13,2,-226.0428472241627
35422,2018-10-20,13,3,-179.87419281315744
35423,2018-10-20,13,4,0.0
35424,2018-10-20,13,5,0.0
35425,2018-10-20,13,6,-110.44170315104219
35426,2018-10-20,13,7,16.0
35427,2018-10-20,13,8,66.0
35428,2018-10-20,13,9,-94.05026324276129
35429,2018-10-20,13,10,51.79187122307385
35430,2018-10-20,13,11,-1.5715188219018081
35431,2018-10-20,13,12,-64.27758185727166
35432,2018-10-20,13,13,14.0
35433,2018-10-20,13,14,21.0
35434,2018-10-20,13,15,27.0
35435,2018-10-20,13,16,0.0
35436,2018-10-20,13,17,-1.2148723423617533
35437,2018-10-20,13,18,-33.796404186441166
35438,2018-10-20,13,19,41.14240589049095
35439,2018-10-20,13,20,0.0
35440,2018-10-20,13,21,9.0
35441,2018-10-20,13,22,0.0
35442,2018-10-20,13,23,1.2854435342945765
35443,2018-10-20,13,24,24.0
35444,2018-10-20,13,25,29.928165301441865
35445,2018-10-20,13,26,2.0
35446,2018-10-20,13,27,56.0
35447,2018-10-20,13,28,-6.142569734540858
35448,2018-10-20,13,29,3.0
35449,2018-10-20,13,30,-29.36023975226247
35450,2018-10-20,13,31,24.0
35451,2018-10-20,13,32,7.0
35452,2018-10-20,13,33,3.0
35453,2018-10-20,13,34,-36.280744468332685
35454,2018-10-20,13,35,0.0
35455,2018-10-20,14,1,21.0
